station_name,latitude,longitude,venue_id,venue_name,venue_category,venue_address,venue_distance,venue_latitude,venue_longitude
Arbutus & 16th,49.257654,-123.153212,56525326498e405c3af94d64,Loblaws Inc,Retail,3185 Arbutus St,34,49.257554,-123.153669
Arbutus & 16th,49.257654,-123.153212,5836d670d32b4427a51d6d05,Rid-Of-It Vancouver Junk Removal,Professional Cleaning Service,2118 15th Ave W,50,49.258095,-123.153391
Arbutus & 16th,49.257654,-123.153212,fc594079a45ec3dc0f189846,M & M Food Market,Restaurant,3205 Arbutus St,74,49.257003,-123.153459
Arbutus & 16th,49.257654,-123.153212,4eb5b20df5b94bd85bf11418,Pete's Meat Inc,Butcher,2817 Arbutus St,348,49.260788,-123.153297
Arbutus & 16th,49.257654,-123.153212,4ac7e284f964a52053ba20e3,Tisol Pet Nutrition & Supply Stores,Pet Supplies Store,2738 Arbutus St,446,49.261663,-123.152804
Arbutus & 16th,49.257654,-123.153212,4ab01a02f964a520e66520e3,Connaught Park,Park,2690 Larch St,552,49.26226,-123.156099
Arbutus & 16th,49.257654,-123.153212,59711b4f6fa81f7095c7fb66,Gyo Para Gyoza & Ramen Bar,Ramen Restaurant,2120 Broadway W,654,49.263542,-123.153452
Arbutus & 16th,49.257654,-123.153212,4daf39111e7264cc0e30d18f,Edible Flours,Bakery,2280 West Broadway,720,49.263706,-123.156791
Arbutus & 16th,49.257654,-123.153212,4ace95e0f964a52051d120e3,Temaki Sushi,Sushi Restaurant,2156 Broadway W,678,49.263712,-123.154359
Arbutus & 16th,49.257654,-123.153212,4ac9693df964a520dfbf20e3,London Drugs,Health and Medicine,2230 West Broadway,701,49.263691,-123.15606
Cypress & 14th,49.25919,-123.148268,4eb5b20df5b94bd85bf11418,Pete's Meat Inc,Butcher,2817 Arbutus St,405,49.260788,-123.153297
Cypress & 14th,49.25919,-123.148268,56525326498e405c3af94d64,Loblaws Inc,Retail,3185 Arbutus St,431,49.257554,-123.153669
Cypress & 14th,49.25919,-123.148268,4d4ca4cd94eeb1f726f9655d,Burrard St Liquor Store,Beer Store,2401 Burrard St,613,49.264495,-123.145911
Cypress & 14th,49.25919,-123.148268,4ab01a02f964a520e66520e3,Connaught Park,Park,2690 Larch St,662,49.26226,-123.156099
Cypress & 14th,49.25919,-123.148268,4c8af50675ba9c746e5b555c,Suika,Sushi Restaurant,1626W Broadway W,673,49.263522,-123.141773
Cypress & 14th,49.25919,-123.148268,4ab3cbe1f964a520856e20e3,Williams-Sonoma,Furniture and Home Store,2903 Granville St,679,49.259655,-123.138928
Cypress & 14th,49.25919,-123.148268,5ba59a6bfebf31002cb54fa0,Small Victory,Bakery,3070 Granville St,710,49.258291,-123.138568
Cypress & 14th,49.25919,-123.148268,52a2824611d291de6b8ad536,Stable House Bistro,Restaurant,1520 13th Ave W,661,49.259717,-123.139177
Cypress & 14th,49.25919,-123.148268,5836d670d32b4427a51d6d05,Rid-Of-It Vancouver Junk Removal,Professional Cleaning Service,2118 15th Ave W,390,49.258095,-123.153391
Cypress & 14th,49.25919,-123.148268,50355fb8f1361d2e0135de0b,Heirloom Vegetarian,Vegan and Vegetarian Restaurant,1509 12th Ave W,687,49.260999,-123.139205
Cypress & 16th,49.25741,-123.148531,56525326498e405c3af94d64,Loblaws Inc,Retail,3185 Arbutus St,372,49.257554,-123.153669
Cypress & 16th,49.25741,-123.148531,4eb5b20df5b94bd85bf11418,Pete's Meat Inc,Butcher,2817 Arbutus St,510,49.260788,-123.153297
Cypress & 16th,49.25741,-123.148531,4ac7e284f964a52053ba20e3,Tisol Pet Nutrition & Supply Stores,Pet Supplies Store,2738 Arbutus St,565,49.261663,-123.152804
Cypress & 16th,49.25741,-123.148531,fc594079a45ec3dc0f189846,M & M Food Market,Restaurant,3205 Arbutus St,360,49.257003,-123.153459
Cypress & 16th,49.25741,-123.148531,5836d670d32b4427a51d6d05,Rid-Of-It Vancouver Junk Removal,Professional Cleaning Service,2118 15th Ave W,360,49.258095,-123.153391
Cypress & 16th,49.25741,-123.148531,5ba59a6bfebf31002cb54fa0,Small Victory,Bakery,3070 Granville St,729,49.258291,-123.138568
Cypress & 16th,49.25741,-123.148531,4ab3cbe1f964a520856e20e3,Williams-Sonoma,Furniture and Home Store,2903 Granville St,739,49.259655,-123.138928
Cypress & 16th,49.25741,-123.148531,4ab01a02f964a520e66520e3,Connaught Park,Park,2690 Larch St,769,49.26226,-123.156099
Cypress & 16th,49.25741,-123.148531,52a2824611d291de6b8ad536,Stable House Bistro,Restaurant,1520 13th Ave W,725,49.259717,-123.139177
Cypress & 16th,49.25741,-123.148531,4d4ca4cd94eeb1f726f9655d,Burrard St Liquor Store,Beer Store,2401 Burrard St,809,49.264495,-123.145911
Georgia & Thurlow,49.285953,-123.124066,59b17359cf72a06947102770,49th Parallel Café & Lucky's Doughnuts - THURLOW,Dining and Drinking,689 Thurlow St,82,49.286052,-123.122935
Georgia & Thurlow,49.285953,-123.124066,4ab59f7cf964a520a97520e3,Joe Fortes Seafood & Chop House,Seafood Restaurant,777 Thurlow St,106,49.284956,-123.124545
Georgia & Thurlow,49.285953,-123.124066,5a221e0fb23dfa2af3d74bef,Muji 無印良品,Miscellaneous Store,1125 Robson St,111,49.285368,-123.12531
Georgia & Thurlow,49.285953,-123.124066,4aa7e387f964a520db4d20e3,Coast Restaurant,Seafood Restaurant,1054 Alberni St,152,49.284719,-123.123145
Georgia & Thurlow,49.285953,-123.124066,4e42e0037d8b2eefb3b06d20,Thierry,Dessert Shop,1059 Alberni St,166,49.284766,-123.122662
Georgia & Thurlow,49.285953,-123.124066,4c3a6ce0edba9521e89ad625,BC Liquor Store,Beer Store,768 Bute St,153,49.286439,-123.12605
Georgia & Thurlow,49.285953,-123.124066,4aa82da4f964a520db4f20e3,Zefferelli's,Italian Restaurant,1136 Robson St,159,49.285116,-123.125856
Georgia & Thurlow,49.285953,-123.124066,5bce08ce724750002c469650,Indigo - Robson,Bookstore,1033 Robson St,217,49.28403,-123.123492
Georgia & Thurlow,49.285953,-123.124066,54504918498e7a4cc9111a94,Sephora,Skin Care Clinic,1045 Robson St,196,49.284189,-123.123911
Georgia & Thurlow,49.285953,-123.124066,510b1603e4b0607cda141579,Breka Bakery & Cafe,Bakery,812 Bute St,222,49.285765,-123.127128
Thurlow & Pendrell,49.280881,-123.130672,4ac6bae0f964a5200eb620e3,Samurai Japanese Restaurant,Sushi Restaurant,1108 Davie St,84,49.28053,-123.131711
Thurlow & Pendrell,49.280881,-123.130672,4b1b3a7af964a520dff923e3,La Belle Patate,Restaurant,1215 Davie St,248,49.282095,-123.133548
Thurlow & Pendrell,49.280881,-123.130672,4b82e001f964a5205aea30e3,Nelson Park,Park,1030 Bute St,224,49.282743,-123.129466
Thurlow & Pendrell,49.280881,-123.130672,4af759cbf964a520aa0822e3,Little Sister's Book & Art Emporium,Bookstore,1238 Davie St,288,49.28209,-123.134196
Thurlow & Pendrell,49.280881,-123.130672,5cf5831f0d173f002c75de93,Sushi Mugen,Sushi Restaurant,903 Davie St,303,49.278667,-123.128226
Thurlow & Pendrell,49.280881,-123.130672,4aa8712bf964a520505120e3,Score on Davie,Arts and Entertainment,1262 Davie St,320,49.282285,-123.134538
Thurlow & Pendrell,49.280881,-123.130672,52f3fa78498e7fdade825f16,Breka Bakery & Cafe,Bakery,855 Davie St,340,49.278414,-123.12788
Thurlow & Pendrell,49.280881,-123.130672,4ab988d5f964a520cb7f20e3,Sushi Osaka,Sushi Restaurant,1361 Burrard St,371,49.277632,-123.131868
Thurlow & Pendrell,49.280881,-123.130672,5d729ac66f596b0007b75915,Matchstick,Café,1305 Davie St,350,49.282738,-123.134576
Thurlow & Pendrell,49.280881,-123.130672,581d44acabffa14f7316e8c4,Firecrust,Pizzeria,808 Davie St,410,49.277823,-123.127505
Heather & 16th,49.256845,-123.120071,54c074fa498e4624306b462e,Corduroy Pie Co,Pizzeria,758 16th Ave W,80,49.256904,-123.121177
Heather & 16th,49.256845,-123.120071,5674aec9498e6800815c3598,Vij's,Indian Restaurant,3106 Cambie St,387,49.257484,-123.11482
Heather & 16th,49.256845,-123.120071,503a5effe4b0c6f193940f26,Lemonade Gluten Free Bakery,Bakery,3385 Cambie St,386,49.255142,-123.115431
Heather & 16th,49.256845,-123.120071,551f1b46498e86217dc958e6,Rain or Shine,Ice Cream Parlor,3382 Cambie St,427,49.255054,-123.114856
Heather & 16th,49.256845,-123.120071,52ae4f3c11d227ba4f4b055a,Indian Roti Kitchen,Indian Restaurant,2961 Cambie St,421,49.258983,-123.115272
Heather & 16th,49.256845,-123.120071,5cf2f1820e3239002b2c5bd2,Paragon Tea Room,Tea Room,3361 Cambie St,370,49.255425,-123.115455
Heather & 16th,49.256845,-123.120071,5e6d35c49ce20d0008744a09,Potluck Hawker Eatery,Malay Restaurant,3424 Cambie St,456,49.254508,-123.114891
Heather & 16th,49.256845,-123.120071,57e6d0a2498e8d223bc2af56,Passion8 Dessert Cafe,Café,3010 Cambie St,417,49.25837,-123.114814
Heather & 16th,49.256845,-123.120071,4dcc3412fa76873d1c7a08d1,Body Energy Club,Dining and Drinking,555 12th Ave W,509,49.26078,-123.116479
Heather & 16th,49.256845,-123.120071,4f77e130e4b0b009eebc0f50,Yuk Yuk's Comedy Club,Arts and Entertainment,2837 Cambie St,492,49.259982,-123.115276
14th & Ontario,49.25849,-123.104799,4b2aa15ef964a520a0ac24e3,Tisol,Pet Supplies Store,2949 Main St,220,49.258788,-123.101792
14th & Ontario,49.25849,-123.104799,4e700331d1649bf26fdfe4eb,Mt. Pleasant Park,Park,32 16th Ave W,231,49.256478,-123.105651
14th & Ontario,49.25849,-123.104799,4aa89591f964a5209e5120e3,Brewery Creek Cold Beer & Wine Store,Liquor Store,3045 Main St,248,49.257934,-123.101476
14th & Ontario,49.25849,-123.104799,4fb6cb56e4b04335c6dfbe0a,49th Parallel Coffee Roast,Coffee Shop,2902 Main St,295,49.259164,-123.100851
14th & Ontario,49.25849,-123.104799,4aa7e160f964a520d14d20e3,Toshi Sushi,Sushi Restaurant,181E 16th Ave E,291,49.256698,-123.101858
14th & Ontario,49.25849,-123.104799,4aa6b094f964a520ad4a20e3,JJ Bean Coffee Roasters,Café,3010 Main St,281,49.258242,-123.100935
14th & Ontario,49.25849,-123.104799,53c4959b498ebad0cc0cdfb4,The Federal Store,Café,2601 Quebec St,397,49.261909,-123.103193
14th & Ontario,49.25849,-123.104799,4aa6f181f964a520934b20e3,The Cascade Room,Lounge,2616 Main St,465,49.261744,-123.100746
14th & Ontario,49.25849,-123.104799,57096a03cd10b7535b1d59a5,Anh and Chi,Bar,3388 Main St,478,49.255019,-123.100904
14th & Ontario,49.25849,-123.104799,5a31538260d11b06bc47c475,Modus Coffee,Café,112 W Broadway,549,49.263182,-123.107195
14th & Main,49.258425,-123.100792,4aa89591f964a5209e5120e3,Brewery Creek Cold Beer & Wine Store,Liquor Store,3045 Main St,73,49.257934,-123.101476
14th & Main,49.258425,-123.100792,4fb6cb56e4b04335c6dfbe0a,49th Parallel Coffee Roast,Coffee Shop,2902 Main St,82,49.259164,-123.100851
14th & Main,49.258425,-123.100792,4aa6b094f964a520ad4a20e3,JJ Bean Coffee Roasters,Café,3010 Main St,22,49.258242,-123.100935
14th & Main,49.258425,-123.100792,4b2aa15ef964a520a0ac24e3,Tisol,Pet Supplies Store,2949 Main St,83,49.258788,-123.101792
14th & Main,49.258425,-123.100792,4aa7e160f964a520d14d20e3,Toshi Sushi,Sushi Restaurant,181E 16th Ave E,206,49.256698,-123.101858
14th & Main,49.258425,-123.100792,4aa6f181f964a520934b20e3,The Cascade Room,Lounge,2616 Main St,368,49.261744,-123.100746
14th & Main,49.258425,-123.100792,57096a03cd10b7535b1d59a5,Anh and Chi,Bar,3388 Main St,378,49.255019,-123.100904
14th & Main,49.258425,-123.100792,4e700331d1649bf26fdfe4eb,Mt. Pleasant Park,Park,32 16th Ave W,413,49.256478,-123.105651
14th & Main,49.258425,-123.100792,53c4959b498ebad0cc0cdfb4,The Federal Store,Café,2601 Quebec St,424,49.261909,-123.103193
14th & Main,49.258425,-123.100792,4b4a7aa7f964a520d68826e3,Welk's Mart,Department Store,3511 Main St,544,49.253536,-123.101183
David Lam Park,49.270905,-123.126006,4b572f20f964a520f92928e3,David Lam Park,Park,1300 Pacific Blvd,198,49.27233,-123.124359
David Lam Park,49.270905,-123.126006,4aa99f79f964a5208e5420e3,George Wainborn Park,Playground,450 Beach Cres,293,49.272361,-123.12939
David Lam Park,49.270905,-123.126006,5b9032b4345cbe00398a8d6a,Matchstick Coffee Roasters,Café,1328 Richards St,389,49.274404,-123.126239
David Lam Park,49.270905,-123.126006,4aa84c9ff964a520b45020e3,Roundhouse Community Arts & Recreation Centre,Community Center,181 Roundhouse Mews,407,49.273369,-123.121852
David Lam Park,49.270905,-123.126006,4aa74bb8f964a520a14c20e3,Rodney's Oyster House,Seafood Restaurant,1228 Hamilton St,435,49.274378,-123.123236
David Lam Park,49.270905,-123.126006,4aada430f964a5201f6120e3,Charleson Park,Park,999 Charleson St,465,49.266831,-123.124538
David Lam Park,49.270905,-123.126006,5cd9e07fd176e9003299b498,OEB Breakfast Co,Dining and Drinking,1137 Marinaside Cres,550,49.273374,-123.119419
David Lam Park,49.270905,-123.126006,4e2901b5b61c41a2f8a38ab3,The Flying Pig Yaletown,Restaurant,1168 Hamilton St,556,49.275181,-123.122007
David Lam Park,49.270905,-123.126006,5751fda3498e4f21436b3b09,Mister,Ice Cream Parlor,1141 Mainland St,569,49.275114,-123.121514
David Lam Park,49.270905,-123.126006,4c5385244623be9aa29e36f1,False Creek Seawall,Hiking Trail,1689 Johnston St,584,49.272732,-123.133558
Beach & Seymour,49.273568,-123.129935,4aa99f79f964a5208e5420e3,George Wainborn Park,Playground,450 Beach Cres,139,49.272361,-123.12939
Beach & Seymour,49.273568,-123.129935,4c5385244623be9aa29e36f1,False Creek Seawall,Hiking Trail,1689 Johnston St,278,49.272732,-123.133558
Beach & Seymour,49.273568,-123.129935,5b9032b4345cbe00398a8d6a,Matchstick Coffee Roasters,Café,1328 Richards St,283,49.274404,-123.126239
Beach & Seymour,49.273568,-123.129935,4aa83c06f964a5204d5020e3,The Sandbar Seafood Restaurant,Lounge,1535 Johnston St,343,49.27216,-123.134158
Beach & Seymour,49.273568,-123.129935,4aa7f646f964a5203d4e20e3,Granville Island Public Market,Farmers Market,1689 Johnston St,405,49.27209,-123.135
Beach & Seymour,49.273568,-123.129935,4b572f20f964a520f92928e3,David Lam Park,Park,1300 Pacific Blvd,427,49.27233,-123.124359
Beach & Seymour,49.273568,-123.129935,52100563498edca0c55931b1,A Bread Affair,Bakery,1680 Johnston St,448,49.27248,-123.135889
Beach & Seymour,49.273568,-123.129935,4aa7f69df964a5203f4e20e3,Paper-Ya,Stationery Store,1666 Johnston St,454,49.271795,-123.135587
Beach & Seymour,49.273568,-123.129935,60f24039d8b0f9012e485031,Alimentaria Mexicana,Mexican Restaurant,1596 Johnston St,420,49.27163,-123.134924
Beach & Seymour,49.273568,-123.129935,4d7d47107498a1cd70298dfc,Granville Island Publishing,Publisher,1656 Duranleau St,484,49.271996,-123.136172
Richards & Helmcken,49.277141,-123.122589,546cfab4498e31fa52b38545,Small Victory Bakery,Bakery,1088 Homer St,125,49.276391,-123.121299
Richards & Helmcken,49.277141,-123.122589,57e351fe498ea398546051b6,Nero Belgian Waffle Bar,Dessert Shop,1002 Seymour St,134,49.278311,-123.122111
Richards & Helmcken,49.277141,-123.122589,4aa942d5f964a520ba5220e3,Blue Water Cafe + Raw Bar,Seafood Restaurant,1095 Hamilton St,155,49.276123,-123.121114
Richards & Helmcken,49.277141,-123.122589,4aaafa29f964a5205a5820e3,Vancity Theatre,Movie Theater,1181 Seymour St,163,49.27705,-123.124843
Richards & Helmcken,49.277141,-123.122589,56e71692498e78e8143f679d,Tacofino,Taco Restaurant,1025 Mainland St,222,49.276488,-123.119685
Richards & Helmcken,49.277141,-123.122589,5858c69676b8b2540875ab7e,The Pawn Shop,Taco Restaurant,1117 Granville St,204,49.27809,-123.125013
Richards & Helmcken,49.277141,-123.122589,4e2901b5b61c41a2f8a38ab3,The Flying Pig Yaletown,Restaurant,1168 Hamilton St,221,49.275181,-123.122007
Richards & Helmcken,49.277141,-123.122589,4a8e3c1af964a520371220e3,The Templeton,Bistro,1087 Granville St,199,49.278491,-123.124398
Richards & Helmcken,49.277141,-123.122589,5751fda3498e4f21436b3b09,Mister,Ice Cream Parlor,1141 Mainland St,238,49.275114,-123.121514
Richards & Helmcken,49.277141,-123.122589,4fac04c2e4b0685b5b224d9d,Minami Restaurant,Sushi Restaurant,1118 Mainland St,245,49.275269,-123.120797
Burrard & 4th,49.267859,-123.145782,554d16bf498e79a568da04de,Ramen Danbo,Alternative Medicine Clinic,1833 4th Ave W,63,49.26831,-123.146319
Burrard & 4th,49.267859,-123.145782,4aa72bb4f964a520184c20e3,Cineplex Cinemas,Movie Theater,2110 Burrard St,100,49.267007,-123.145315
Burrard & 4th,49.267859,-123.145782,51b54f20498efbbd1e3aa266,Tractor Everyday Healthy Foods,Café,1903 4th Ave W,178,49.268217,-123.148176
Burrard & 4th,49.267859,-123.145782,527febfe11d2a397c8945a9a,Rain or Shine Ice Cream,Ice Cream Parlor,1926 4th Ave W,218,49.267929,-123.1488
Burrard & 4th,49.267859,-123.145782,4aabdb7ff964a520795a20e3,Les Amis du Fromage,Cheese Store,1752 2nd Ave W,223,49.269664,-123.144407
Burrard & 4th,49.267859,-123.145782,4f8214cde4b0c7b856b78366,Fable,Restaurant,1944 4th Ave W,242,49.267954,-123.149127
Burrard & 4th,49.267859,-123.145782,52b1fd9111d20f19b904fa63,Audi,Car Dealership,1788 2nd Ave W,184,49.269473,-123.145202
Burrard & 4th,49.267859,-123.145782,4abff3e8f964a520329320e3,Indian Oven Restaurant Ltd,Indian Restaurant,2006 4th Ave W,354,49.267949,-123.150667
Burrard & 4th,49.267859,-123.145782,4d4ca4cd94eeb1f726f9655d,Burrard St Liquor Store,Beer Store,2401 Burrard St,373,49.264495,-123.145911
Burrard & 4th,49.267859,-123.145782,50d4bd11e4b0b55bb4b657a3,Beaucoup Bakery & Cafe,Bakery,2150 Fir St,397,49.266477,-123.140728
Burrard & 7th,49.265336,-123.145823,4d4ca4cd94eeb1f726f9655d,Burrard St Liquor Store,Beer Store,2401 Burrard St,93,49.264495,-123.145911
Burrard & 7th,49.265336,-123.145823,4aa72bb4f964a520184c20e3,Cineplex Cinemas,Movie Theater,2110 Burrard St,189,49.267007,-123.145315
Burrard & 7th,49.265336,-123.145823,554d16bf498e79a568da04de,Ramen Danbo,Alternative Medicine Clinic,1833 4th Ave W,332,49.26831,-123.146319
Burrard & 7th,49.265336,-123.145823,527febfe11d2a397c8945a9a,Rain or Shine Ice Cream,Ice Cream Parlor,1926 4th Ave W,360,49.267929,-123.1488
Burrard & 7th,49.265336,-123.145823,4c8af50675ba9c746e5b555c,Suika,Sushi Restaurant,1626W Broadway W,356,49.263522,-123.141773
Burrard & 7th,49.265336,-123.145823,4f8214cde4b0c7b856b78366,Fable,Restaurant,1944 4th Ave W,376,49.267954,-123.149127
Burrard & 7th,49.265336,-123.145823,50d4bd11e4b0b55bb4b657a3,Beaucoup Bakery & Cafe,Bakery,2150 Fir St,390,49.266477,-123.140728
Burrard & 7th,49.265336,-123.145823,51b54f20498efbbd1e3aa266,Tractor Everyday Healthy Foods,Café,1903 4th Ave W,362,49.268217,-123.148176
Burrard & 7th,49.265336,-123.145823,4aeb3af1f964a520e1bf21e3,Salade de Fruits Inc,Bistro,1551 7th Ave W,434,49.265478,-123.139832
Burrard & 7th,49.265336,-123.145823,4abff3e8f964a520329320e3,Indian Oven Restaurant Ltd,Indian Restaurant,2006 4th Ave W,455,49.267949,-123.150667
Charleson Park,49.267628,-123.127698,4aada430f964a5201f6120e3,Charleson Park,Park,999 Charleson St,245,49.266831,-123.124538
Charleson Park,49.267628,-123.127698,52b17ab1498eeab2c01ede0e,Gyu-Kaku BBQ,BBQ Joint,950 Broadway W,511,49.263202,-123.125769
Charleson Park,49.267628,-123.127698,51f809dd498ea3e0c2e12c4f,Granville Island Water Park,Amusement Park,1318 Cartwright St,510,49.269911,-123.133804
Charleson Park,49.267628,-123.127698,4b81b5cef964a52030b930e3,Salmon n' Bannock,Restaurant,1128 Broadway W,500,49.263305,-123.129752
Charleson Park,49.267628,-123.127698,4aa99f79f964a5208e5420e3,George Wainborn Park,Playground,450 Beach Cres,540,49.272361,-123.12939
Charleson Park,49.267628,-123.127698,4b572f20f964a520f92928e3,David Lam Park,Park,1300 Pacific Blvd,575,49.27233,-123.124359
Charleson Park,49.267628,-123.127698,52b61f3e498e5dc71aedb478,The Liberty Distillery,Distillery,2 1494 Old Bridge St,584,49.270379,-123.134574
Charleson Park,49.267628,-123.127698,4c5385244623be9aa29e36f1,False Creek Seawall,Hiking Trail,1689 Johnston St,708,49.272732,-123.133558
Charleson Park,49.267628,-123.127698,4aa758e3f964a520be4c20e3,Banana Leaf,Malay Restaurant,820W Broadway W,621,49.263207,-123.122445
Charleson Park,49.267628,-123.127698,4c167a216470a59374e356d2,Wild Birds Unlimited Inc,Hobby Store,1302 Broadway W,657,49.263357,-123.133974
Chestnut & McNicoll,49.275938,-123.145939,4aa850aff964a520ce5020e3,Museum of Vancouver,Museum,1100 Chestnut St,107,49.276369,-123.144907
Chestnut & McNicoll,49.275938,-123.145939,4aad7ad6f964a520836020e3,Vanier Park,Park,1695 Whyte Ave,212,49.276078,-123.14301
Chestnut & McNicoll,49.275938,-123.145939,4baed2b1f964a520eeda3be3,H.R. MacMillan Space Ctr,Museum,1100 Chestnut St,121,49.276314,-123.144356
Chestnut & McNicoll,49.275938,-123.145939,4c104f683ce120a1cafb071c,Bard on the Beach Theatre Society,Music Venue,1100 Chestnut St,277,49.276798,-123.142342
Chestnut & McNicoll,49.275938,-123.145939,4bc5499541cb76b091413e6f,Hadden Park,Park,1905 Ogden Ave,226,49.277591,-123.147762
Chestnut & McNicoll,49.275938,-123.145939,4b3a7b13f964a520496825e3,Vancouver Maritime Museum,History Museum,1905 Ogden Ave,210,49.277529,-123.147514
Chestnut & McNicoll,49.275938,-123.145939,4aab0055f964a5207b5820e3,Kits Point Dog Beach,Beach,Ogden Ave,320,49.278013,-123.149015
Chestnut & McNicoll,49.275938,-123.145939,4aa950f2f964a5200d5320e3,Siegel's Bagels,Bagel Shop,1883 Cornwall Ave,367,49.272737,-123.147184
Chestnut & McNicoll,49.275938,-123.145939,4aa7e39df964a520dc4d20e3,Kitsilano Beach,Beach,2225 Cornwall Ave,538,49.273971,-123.155725
