station_name,latitude,longitude,business_name,review_count,rating,categories,price,phone,distance,address,source
Helmcken & Burrard,49.279938,-123.127478,Blue Water Cafe,1108.0,4.4,Seafood,$$$$,16046888078.0,618.9439362,1095 Hamilton St,Yelp
Helmcken & Burrard,49.279938,-123.127478,Le Crocodile Restaurant,451.0,4.3,French,$$$$,16046694298.0,332.9355646,909 Burrard Street,Yelp
Helmcken & Burrard,49.279938,-123.127478,The Pawn Shop YVR,166.0,4.2,"Desserts, Bars, Mexican",$$,16046877474.0,257.1023011,1117 Granville Street,Yelp
Helmcken & Burrard,49.279938,-123.127478,Joe Fortes Seafood & Chop House,1305.0,4.0,"Seafood, Steakhouses",$$$,16046691940.0,590.0948431,777 Thurlow Street,Yelp
Helmcken & Burrard,49.279938,-123.127478,Banana Leaf,246.0,3.6,"Malaysian, Singaporean",$$,16046693389.0,188.30599,1043 Davie St,Yelp
Helmcken & Burrard,49.279938,-123.127478,Fritz European Fry House,846.0,4.2,"Fast Food, Poutineries, Modern European",$$,16046840811.0,298.3104465,718 Davie Street,Yelp
Helmcken & Burrard,49.279938,-123.127478,The Flying Pig,1339.0,4.0,"Canadian (New), Seafood",$$,16045681344.0,672.6547123,1168 Hamilton Street,Yelp
Helmcken & Burrard,49.279938,-123.127478,Sushi Mugen,131.0,4.0,"Sushi Bars, Japanese, Salad",$$,16044233315.0,151.7649117,903 Davie street,Yelp
Helmcken & Burrard,49.279938,-123.127478,Lupo,459.0,4.3,Italian,$$$,16045692535.0,762.2333152,869 Hamilton Street,Yelp
Helmcken & Burrard,49.279938,-123.127478,Boulevard,300.0,4.0,"Seafood, Lounges",$$$,16046422900.0,404.3935104,845 Burrard Street,Yelp
Helmcken & Burrard,49.279938,-123.127478,Tom Sushi,264.0,4.7,"Sushi Bars, Japanese",$$,16043360855.0,421.4836393,1175 Davie St,Yelp
Helmcken & Burrard,49.279938,-123.127478,Robba da Matti,516.0,4.2,"Italian, Tapas Bars",$$,16045581174.0,699.5503823,1127 Mainland Street,Yelp
Helmcken & Burrard,49.279938,-123.127478,JOEY Burrard,593.0,4.1,"Canadian (New), Lounges, Steakhouses",$$,16046835639.0,444.9481344,820 Burrard St,Yelp
Pacific & Richards,49.273663,-123.127075,Linh Cafe,330.0,3.9,"Vietnamese, French",$$,16045649668.0,212.5927208,1428 Granville Street,Yelp
Pacific & Richards,49.273663,-123.127075,The Flying Pig,1339.0,4.0,"Canadian (New), Seafood",$$,16045681344.0,396.1414811,1168 Hamilton Street,Yelp
Pacific & Richards,49.273663,-123.127075,Rodney's Oyster House,851.0,4.0,Seafood,$$,16046090080.0,291.0490235,1228 Hamilton Street,Yelp
Pacific & Richards,49.273663,-123.127075,Blue Water Cafe,1108.0,4.4,Seafood,$$$$,16046888078.0,516.5955222,1095 Hamilton St,Yelp
Pacific & Richards,49.273663,-123.127075,Tasty Indian Bistro,236.0,4.1,Indian,$$,16044233300.0,236.802832,1261 Hamilton Street,Yelp
Pacific & Richards,49.273663,-123.127075,Kaide Sushi,241.0,4.3,Sushi Bars,$$,16046815886.0,65.45433566,1375 Richards Street,Yelp
Pacific & Richards,49.273663,-123.127075,Robba da Matti,516.0,4.2,"Italian, Tapas Bars",$$,16045581174.0,485.4494382,1127 Mainland Street,Yelp
Pacific & Richards,49.273663,-123.127075,Ancora Waterfront Dining and Patio,231.0,4.1,"Seafood, Japanese, Peruvian",$$$$,16046811164.0,399.7707309,1600 Howe Street,Yelp
Pacific & Richards,49.273663,-123.127075,Lupo,459.0,4.3,Italian,$$$,16045692535.0,868.8479208,869 Hamilton Street,Yelp
Pacific & Richards,49.273663,-123.127075,Cioppino's Mediterranean Grill,206.0,4.2,"Mediterranean, Italian",$$$$,16046887466.0,435.3301087,1133 Hamilton Street,Yelp
Pacific & Richards,49.273663,-123.127075,Sushi Jin,144.0,4.6,"Japanese, Sushi Bars",$$$,16045598834.0,699.0290414,750 Nelson Street,Yelp
Pacific & Richards,49.273663,-123.127075,Minami,784.0,4.2,"Japanese, Sushi Bars",$$$,16046858080.0,487.9024714,1118 Mainland Street,Yelp
Pacific & Richards,49.273663,-123.127075,Elisa,220.0,4.2,Steakhouses,$$$$,16043625443.0,483.9982466,1109 Hamilton Street,Yelp
Pacific & Richards,49.273663,-123.127075,Fanny Bay Oyster Bar & Shellfish Market,856.0,4.4,"Seafood, Seafood Markets",$$$,17783799510.0,1089.733733,762 Cambie St,Yelp
Pacific & Richards,49.273663,-123.127075,Manoush'eh,250.0,4.8,"Lebanese, Mediterranean, Halal",$,16044404402.0,348.9844171,620 Davie Street,Yelp
Pacific & Richards,49.273663,-123.127075,OEB Breakfast Co. - Yaletown,863.0,4.3,Breakfast & Brunch,$$,16044233447.0,567.0715752,1137 Marinaside Crescent,Yelp
Pacific & Richards,49.273663,-123.127075,Brix & Mortar,328.0,4.0,"Wine Bars, Canadian (New), Venues & Event Spaces",$$$,16049159463.0,433.3505845,1137 Hamilton Street,Yelp
Pacific & Richards,49.273663,-123.127075,Giardino,128.0,3.9,Italian,$$$,16046692422.0,430.3114169,1328 Hornby Street,Yelp
Pacific & Richards,49.273663,-123.127075,The Mexican Antojitos Y Cantina,414.0,4.3,Mexican,$$,16045690955.0,610.8801235,1049 Granville Street,Yelp
Pacific & Richards,49.273663,-123.127075,Le Crocodile Restaurant,451.0,4.3,French,$$$$,16046694298.0,996.2750315,909 Burrard Street,Yelp
Chilco & Beach,49.28972,-123.144028,Kingyo,1162.0,4.4,"Japanese, Tapas/Small Plates",$$,16046081677.0,518.5904286,871 Denman Street,Yelp
Chilco & Beach,49.28972,-123.144028,España Restaurant,256.0,4.2,Spanish,$$,16045584040.0,321.0434745,1118 Denman Street,Yelp
Chilco & Beach,49.28972,-123.144028,Guu with Garlic,1071.0,4.3,"Japanese, Tapas/Small Plates",$$,16046858678.0,728.7913445,1698 Robson Street,Yelp
Chilco & Beach,49.28972,-123.144028,Papi's Seafood and Oyster Bar,60.0,3.7,Seafood,,16046857337.0,291.9124432,1193 Denman Street,Yelp
Chilco & Beach,49.28972,-123.144028,Sylvia's Restaurant and Lounge,93.0,3.1,"Canadian (New), Lounges",$$,16046819321.0,159.3258142,1154 Gilford Street,Yelp
Chilco & Beach,49.28972,-123.144028,Tavola,370.0,4.5,Italian,$$$,16046064680.0,651.7912114,1829 Robson Street,Yelp
Chilco & Beach,49.28972,-123.144028,Zakkushi on Denman,259.0,4.2,"Japanese, Tapas/Small Plates, Barbeque",$$$,16046851136.0,587.903372,823 Denman Street,Yelp
Chilco & Beach,49.28972,-123.144028,Noah's Cafe,37.0,4.7,"Japanese, Tapas Bars, Cocktail Bars",,16043366571.0,331.5621142,1096 Denman Street,Yelp
Chilco & Beach,49.28972,-123.144028,Maruhachi Ra-men,777.0,4.4,"Ramen, Noodles",$$,,776.9036602,780 Bidwell Street,Yelp
Chilco & Beach,49.28972,-123.144028,Cactus Club Cafe,349.0,3.7,"Canadian (New), Cocktail Bars",$$,16046812582.0,327.7572722,1790 Beach Avenue,Yelp
Chilco & Beach,49.28972,-123.144028,Peaked Pies,207.0,4.4,"Australian, Bakeries, Fast Food",$$,17783795612.0,406.1035923,975 Denman Street,Yelp
Chilco & Beach,49.28972,-123.144028,Legendary Noodle House,236.0,3.8,"Chinese, Noodles",$$,16046698551.0,337.7873379,1074 Denman Street,Yelp
Chilco & Beach,49.28972,-123.144028,Saku,431.0,4.4,Japanese,$$,17783795872.0,850.9911184,1588 Robson Street,Yelp
Chilco & Beach,49.28972,-123.144028,Robba da Matti West End,77.0,3.9,"Italian, Mediterranean, Wine Bars",,16044233553.0,453.117672,1906 Haro St.,Yelp
Chilco & Beach,49.28972,-123.144028,Vonns,51.0,4.5,Burgers,,16046698988.0,345.8057739,1184 Denman Street,Yelp
Chilco & Beach,49.28972,-123.144028,Dinesty Dumpling House,982.0,3.9,"Chinese, Bubble Tea, Dumplings",$$,16046697769.0,709.4782746,1719 Robson Street,Yelp
Chilco & Beach,49.28972,-123.144028,Café Portrait,64.0,4.5,"Cafes, Breakfast & Brunch, Coffee Roasteries",,16049156993.0,317.7072368,1120 Denman Street,Yelp
Chilco & Beach,49.28972,-123.144028,Sura Korean Cuisine,447.0,4.1,Korean,$$,16046877872.0,896.1531646,1518 Robson Street,Yelp
Chilco & Beach,49.28972,-123.144028,Hokkaido Ramen Santouka,998.0,4.2,"Ramen, Noodles",$$,16046818121.0,743.2029333,1690 Robson Street,Yelp
Chilco & Beach,49.28972,-123.144028,The Park Pub,70.0,3.6,Gastropubs,$$,16046821831.0,374.6688658,1755 Davie Street,Yelp
Comox & Broughton,49.285253,-123.134356,Kingyo,1162.0,4.4,"Japanese, Tapas/Small Plates",$$,16046081677.0,640.5595731,871 Denman Street,Yelp
Comox & Broughton,49.285253,-123.134356,Guu with Garlic,1071.0,4.3,"Japanese, Tapas/Small Plates",$$,16046858678.0,547.9201866,1698 Robson Street,Yelp
Comox & Broughton,49.285253,-123.134356,Forage,725.0,4.1,"Canadian (New), Breakfast & Brunch",$$,16046611400.0,432.5501315,1300 Robson Street,Yelp
Comox & Broughton,49.285253,-123.134356,Saku,431.0,4.4,Japanese,$$,17783795872.0,467.9103218,1588 Robson Street,Yelp
Comox & Broughton,49.285253,-123.134356,Blue Water Cafe,1108.0,4.4,Seafood,$$$$,16046888078.0,1389.084642,1095 Hamilton St,Yelp
Comox & Broughton,49.285253,-123.134356,Sura Korean Cuisine,447.0,4.1,Korean,$$,16046877872.0,443.6454658,1518 Robson Street,Yelp
Comox & Broughton,49.285253,-123.134356,Score on Davie,356.0,4.3,"Sports Bars, Breakfast & Brunch, American",$$,16046321646.0,326.4356939,1262 Davie Street,Yelp
Comox & Broughton,49.285253,-123.134356,Tom Sushi,264.0,4.7,"Sushi Bars, Japanese",$$,16043360855.0,419.0070475,1175 Davie St,Yelp
Comox & Broughton,49.285253,-123.134356,Hello Nori ,248.0,4.5,"Japanese, Sushi Bars, Coffee & Tea",$$,16045649595.0,598.8631677,1165 Robson Street,Yelp
Comox & Broughton,49.285253,-123.134356,Joe Fortes Seafood & Chop House,1305.0,4.0,"Seafood, Steakhouses",$$$,16046691940.0,696.6648894,777 Thurlow Street,Yelp
Comox & Broughton,49.285253,-123.134356,Maruhachi Ra-men,777.0,4.4,"Ramen, Noodles",$$,,595.2167679,780 Bidwell Street,Yelp
Comox & Broughton,49.285253,-123.134356,CinCin Ristorante + Bar,434.0,4.1,"Italian, Bars",$$$,16046887338.0,589.6530788,1154 Robson Street,Yelp
Comox & Broughton,49.285253,-123.134356,Zefferelli's,521.0,4.2,"Italian, Bars",$$,16046870655.0,602.7548201,1136 Robson Street,Yelp
Comox & Broughton,49.285253,-123.134356,Tavola,370.0,4.5,Italian,$$$,16046064680.0,749.2627296,1829 Robson Street,Yelp
Comox & Broughton,49.285253,-123.134356,Le Crocodile Restaurant,451.0,4.3,French,$$$$,16046694298.0,729.1122096,909 Burrard Street,Yelp
Comox & Broughton,49.285253,-123.134356,Guu Original Thurlow,802.0,4.1,"Japanese, Tapas Bars",$$,16046858817.0,652.9780547,838 Thurlow Street,Yelp
Comox & Broughton,49.285253,-123.134356,Ramen Danbo,654.0,4.4,"Ramen, Noodles",$$,,465.6635508,1333 Robson Street,Yelp
Comox & Broughton,49.285253,-123.134356,La Belle Patate,558.0,4.1,"Fast Food, Poutineries",$$,16045691215.0,361.7453005,1215 Davie Street,Yelp
Comox & Broughton,49.285253,-123.134356,Sushi Jin,144.0,4.6,"Japanese, Sushi Bars",$$$,16045598834.0,991.1284567,750 Nelson Street,Yelp
Comox & Broughton,49.285253,-123.134356,Greenhorn Cafe,175.0,4.1,"Cafes, Breakfast & Brunch",$$,16044282912.0,158.1337889,994 Nicola Street,Yelp
Bute & Comox,49.283343,-123.131099,Tom Sushi,264.0,4.7,"Sushi Bars, Japanese",$$,16043360855.0,219.6969737,1175 Davie St,Yelp
Bute & Comox,49.283343,-123.131099,Kingyo,1162.0,4.4,"Japanese, Tapas/Small Plates",$$,16046081677.0,928.7988177,871 Denman Street,Yelp
Bute & Comox,49.283343,-123.131099,Forage,725.0,4.1,"Canadian (New), Breakfast & Brunch",$$,16046611400.0,436.2974609,1300 Robson Street,Yelp
Bute & Comox,49.283343,-123.131099,Score on Davie,356.0,4.3,"Sports Bars, Breakfast & Brunch, American",$$,16046321646.0,279.1378825,1262 Davie Street,Yelp
Bute & Comox,49.283343,-123.131099,La Belle Patate,558.0,4.1,"Fast Food, Poutineries",$$,16045691215.0,222.3198987,1215 Davie Street,Yelp
Bute & Comox,49.283343,-123.131099,Hello Nori ,248.0,4.5,"Japanese, Sushi Bars, Coffee & Tea",$$,16045649595.0,439.8408908,1165 Robson Street,Yelp
Bute & Comox,49.283343,-123.131099,Joe Fortes Seafood & Chop House,1305.0,4.0,"Seafood, Steakhouses",$$$,16046691940.0,492.7099338,777 Thurlow Street,Yelp
Bute & Comox,49.283343,-123.131099,Le Crocodile Restaurant,451.0,4.3,French,$$$$,16046694298.0,436.7479905,909 Burrard Street,Yelp
Bute & Comox,49.283343,-123.131099,Gurkha Himalayan Kitchen,206.0,4.1,"Himalayan/Nepalese, Noodles, Cocktail Bars",$$,16045657965.0,259.5079702,1141 Davie Street,Yelp
Bute & Comox,49.283343,-123.131099,Guu with Garlic,1071.0,4.3,"Japanese, Tapas/Small Plates",$$,16046858678.0,788.369967,1698 Robson Street,Yelp
Bute & Comox,49.283343,-123.131099,Guu Original Thurlow,802.0,4.1,"Japanese, Tapas Bars",$$,16046858817.0,407.3660386,838 Thurlow Street,Yelp
Bute & Comox,49.283343,-123.131099,Blue Water Cafe,1108.0,4.4,Seafood,$$$$,16046888078.0,1072.600477,1095 Hamilton St,Yelp
Bute & Comox,49.283343,-123.131099,Zefferelli's,521.0,4.2,"Italian, Bars",$$,16046870655.0,411.1320735,1136 Robson Street,Yelp
Bute & Comox,49.283343,-123.131099,Davie Dosa Company,223.0,4.2,Indian,$$,16046695899.0,231.8936451,1235 Davie St,Yelp
Bute & Comox,49.283343,-123.131099,CinCin Ristorante + Bar,434.0,4.1,"Italian, Bars",$$$,16046887338.0,417.349899,1154 Robson Street,Yelp
Bute & Comox,49.283343,-123.131099,Sushi Jin,144.0,4.6,"Japanese, Sushi Bars",$$$,16045598834.0,673.8751712,750 Nelson Street,Yelp
Bute & Comox,49.283343,-123.131099,Kosoo,126.0,4.3,"Korean, Barbeque, Soul Food",$$,16044288414.0,429.1524237,1128 Robson Street,Yelp
Bute & Comox,49.283343,-123.131099,Boulevard,300.0,4.0,"Seafood, Lounges",$$$,16046422900.0,527.9307442,845 Burrard Street,Yelp
Bute & Comox,49.283343,-123.131099,Disco Cheetah,61.0,4.2,Korean,$$,16044233574.0,220.8697282,1183 Davie Street,Yelp
Bute & Comox,49.283343,-123.131099,JOEY Burrard,593.0,4.1,"Canadian (New), Lounges, Steakhouses",$$,16046835639.0,578.626736,820 Burrard St,Yelp
Cambie & Water,49.284605,-123.108662,Black Frog Eatery,217.0,3.8,"Pubs, American",$$,16046020527.0,1.973312415,108 Cambie Street,Yelp
Cambie & Water,49.284605,-123.108662,Miku,2315.0,4.4,"Japanese, Sushi Bars",$$$,16045683900.0,408.7767209,200 Granville Street,Yelp
Cambie & Water,49.284605,-123.108662,Pourhouse Restaurant,566.0,4.0,"Cocktail Bars, Comfort Food, Burgers",$$,16045687022.0,57.21557538,162 Water Street,Yelp
Cambie & Water,49.284605,-123.108662,Water Street Cafe,327.0,3.5,"Italian, Seafood, Cocktail Bars",$$,16046892832.0,60.59565126,300 Water Street,Yelp
Cambie & Water,49.284605,-123.108662,Guu with Otokomae,382.0,3.8,"Japanese, Tapas Bars",$$,16046858682.0,125.656512,105 - 375 Water Street,Yelp
Cambie & Water,49.284605,-123.108662,Nuba in Gastown,763.0,4.1,"Mediterranean, Lebanese",$$$,16046881655.0,216.9545486,207 W Hastings Street,Yelp
Cambie & Water,49.284605,-123.108662,La Casita,289.0,3.1,Mexican,$$,16046462444.0,207.4030172,101 W Cordova Street,Yelp
Cambie & Water,49.284605,-123.108662,Rogue Kitchen & Wetbar,397.0,3.5,"American, Gastropubs",$$,16046788000.0,217.2880252,601 W Cordova Street,Yelp
Cambie & Water,49.284605,-123.108662,MeeT,517.0,4.1,"Comfort Food, Burgers, Breakfast & Brunch",$$,16046961111.0,305.5503915,12 Water Street,Yelp
Cambie & Water,49.284605,-123.108662,Chambar,1556.0,4.2,Belgian,$$,16048797119.0,504.2145394,568 Beatty Street,Yelp
Cambie & Water,49.284605,-123.108662,Al Porto,244.0,3.6,"Italian, Pizza, Wine Bars",$$,16046838376.0,51.00226736,321 Water Street,Yelp
Cambie & Water,49.284605,-123.108662,Nemesis Coffee,271.0,4.4,Cafes,$$,,230.6420878,302 W Hastings Street,Yelp
Cambie & Water,49.284605,-123.108662,L'Abattoir,591.0,4.2,"French, Canadian (New), Breakfast & Brunch",$$$,16045681701.0,343.7918454,217 Carrall Street,Yelp
Cambie & Water,49.284605,-123.108662,Gringo,290.0,4.3,"Mexican, Bars, Tex-Mex",$,16046730513.0,290.1518407,27 Blood Alley Square,Yelp
Cambie & Water,49.284605,-123.108662,Top of Vancouver Revolving Restaurant,398.0,3.2,American,$$$$,16046692220.0,237.6101391,555 W Hastings St,Yelp
Cambie & Water,49.284605,-123.108662,Silvestre Deli & Bistro,58.0,3.9,Peruvian,$$,16045582825.0,34.97835078,317 Water Street,Yelp
Cambie & Water,49.284605,-123.108662,Blue Water Cafe,1108.0,4.4,Seafood,$$$$,16046888078.0,1298.953717,1095 Hamilton St,Yelp
Cambie & Water,49.284605,-123.108662,Brioche Ristorante & Catering,255.0,3.9,Italian,$$,16046824037.0,136.9712972,117 Water Street,Yelp
Cambie & Water,49.284605,-123.108662,Steamworks,814.0,3.6,"Pubs, Canadian (New), Breweries",$$,16046892739.0,136.6593893,375 Water Street,Yelp
Cambie & Water,49.284605,-123.108662,Twisted Fork,1121.0,4.1,"French, Breakfast & Brunch",$$,16045680749.0,343.7665444,213 Carral Street,Yelp
Keefer & Abbott,49.279821,-123.10802,Chambar,1556.0,4.2,Belgian,$$,16048797119.0,142.8578408,568 Beatty Street,Yelp
Keefer & Abbott,49.279821,-123.10802,Jam Cafe on Beatty,1446.0,4.4,Breakfast & Brunch,$$,17783791992.0,127.6749668,556 Beatty Street,Yelp
Keefer & Abbott,49.279821,-123.10802,Tokyo In April,77.0,4.3,Japanese,$$,16044232779.0,82.42782627,526 Abbott St,Yelp
Keefer & Abbott,49.279821,-123.10802,Caveman Cafe,279.0,4.4,"Organic Stores, Salad, Cafes",$$,16043310668.0,130.4299868,88 W Pender Street,Yelp
Keefer & Abbott,49.279821,-123.10802,Pizzeria Ludica,191.0,4.0,"Pizza, Italian, Tabletop Games",$$,16046695552.0,41.88700522,189 Keefer Place,Yelp
Keefer & Abbott,49.279821,-123.10802,Devil's Elbow Ale & Smoke House,200.0,3.5,"Gastropubs, Barbeque, Smokehouse",$$,16045590611.0,137.8808872,562 Beatty Street,Yelp
Keefer & Abbott,49.279821,-123.10802,Miku,2315.0,4.4,"Japanese, Sushi Bars",$$$,16045683900.0,868.8650988,200 Granville Street,Yelp
Keefer & Abbott,49.279821,-123.10802,Fanny Bay Oyster Bar & Shellfish Market,856.0,4.4,"Seafood, Seafood Markets",$$$,17783799510.0,461.622234,762 Cambie St,Yelp
Keefer & Abbott,49.279821,-123.10802,TAKO,227.0,4.0,"Korean, Mexican",$,17783797010.0,105.4077744,601 Expo Boulevard,Yelp
Keefer & Abbott,49.279821,-123.10802,Calabash Bistro,286.0,4.1,Caribbean,$$,16045685882.0,304.9124823,428 Carrall Street,Yelp
Keefer & Abbott,49.279821,-123.10802,Tsuki Sushi Bar,201.0,3.8,"Sushi Bars, Japanese",$$,16045583805.0,131.8409628,509 Abbott Street,Yelp
Keefer & Abbott,49.279821,-123.10802,Nuba in Gastown,763.0,4.1,"Mediterranean, Lebanese",$$$,16046881655.0,347.698774,207 W Hastings Street,Yelp
Keefer & Abbott,49.279821,-123.10802,Phnom Penh,1711.0,4.2,"Cambodian, Vietnamese",$$,16046825777.0,728.5697899,244 E Georgia Street,Yelp
Keefer & Abbott,49.279821,-123.10802,Blue Water Cafe,1108.0,4.4,Seafood,$$$$,16046888078.0,1031.850918,1095 Hamilton St,Yelp
Keefer & Abbott,49.279821,-123.10802,PiDGiN,329.0,4.0,"Japanese, Korean, French",$$$,16046209400.0,362.0053439,350 Carrall Street,Yelp
Keefer & Abbott,49.279821,-123.10802,Lupo,459.0,4.3,Italian,$$$,16045692535.0,698.2499089,869 Hamilton Street,Yelp
Keefer & Abbott,49.279821,-123.10802,Sushi Den,173.0,3.2,"Japanese, Sushi Bars",$$,16046874422.0,59.69980678,609 Abbott Street,Yelp
Keefer & Abbott,49.279821,-123.10802,Di Beppe,154.0,4.1,Italian,$$,16045591122.0,382.0468221,8 W Cordova Street,Yelp
Keefer & Abbott,49.279821,-123.10802,Chinatown BBQ,317.0,4.4,"Barbeque, Cantonese",$$,16044282626.0,475.871617,130 E Pender Street,Yelp
Keefer & Abbott,49.279821,-123.10802,The Dirty Apron Delicatessen,71.0,4.5,"Cafes, Delicatessen, Breakfast & Brunch",$$,16048798588.0,115.4088529,540 Beatty St,Yelp
Expo & Carrall,49.278004,-123.105664,Chambar,1556.0,4.2,Belgian,$$,16048797119.0,390.2364719,568 Beatty Street,Yelp
Expo & Carrall,49.278004,-123.105664,Miku,2315.0,4.4,"Japanese, Sushi Bars",$$$,16045683900.0,1126.181774,200 Granville Street,Yelp
Expo & Carrall,49.278004,-123.105664,Tokyo In April,77.0,4.3,Japanese,$$,16044232779.0,297.360516,526 Abbott St,Yelp
Expo & Carrall,49.278004,-123.105664,TAKO,227.0,4.0,"Korean, Mexican",$,17783797010.0,210.5330838,601 Expo Boulevard,Yelp
Expo & Carrall,49.278004,-123.105664,Jam Cafe on Beatty,1446.0,4.4,Breakfast & Brunch,$$,17783791992.0,382.28367,556 Beatty Street,Yelp
Expo & Carrall,49.278004,-123.105664,Phnom Penh,1711.0,4.2,"Cambodian, Vietnamese",$$,16046825777.0,543.1699348,244 E Georgia Street,Yelp
Expo & Carrall,49.278004,-123.105664,Chinatown BBQ,317.0,4.4,"Barbeque, Cantonese",$$,16044282626.0,395.0687119,130 E Pender Street,Yelp
Expo & Carrall,49.278004,-123.105664,Pizzeria Ludica,191.0,4.0,"Pizza, Italian, Tabletop Games",$$,16046695552.0,305.4855301,189 Keefer Place,Yelp
Expo & Carrall,49.278004,-123.105664,Fanny Bay Oyster Bar & Shellfish Market,856.0,4.4,"Seafood, Seafood Markets",$$$,17783799510.0,616.06182,762 Cambie St,Yelp
Expo & Carrall,49.278004,-123.105664,Bao Bei Chinese Brasserie,428.0,3.9,Chinese,$$$,16046880876.0,410.0900828,163 Keefer Street,Yelp
Expo & Carrall,49.278004,-123.105664,Lupo,459.0,4.3,Italian,$$$,16045692535.0,845.5588735,869 Hamilton Street,Yelp
Expo & Carrall,49.278004,-123.105664,Caveman Cafe,279.0,4.4,"Organic Stores, Salad, Cafes",$$,16043310668.0,326.6663752,88 W Pender Street,Yelp
Expo & Carrall,49.278004,-123.105664,Sushi Den,173.0,3.2,"Japanese, Sushi Bars",$$,16046874422.0,210.2915041,609 Abbott Street,Yelp
Expo & Carrall,49.278004,-123.105664,PiDGiN,329.0,4.0,"Japanese, Korean, French",$$$,16046209400.0,447.0091523,350 Carrall Street,Yelp
Expo & Carrall,49.278004,-123.105664,Kissa Tanto,299.0,4.1,"Japanese, Italian",$$$$,17783798078.0,620.2820197,263 E Pender Street,Yelp
Expo & Carrall,49.278004,-123.105664,Calabash Bistro,286.0,4.1,Caribbean,$$,16045685882.0,349.5168662,428 Carrall Street,Yelp
Expo & Carrall,49.278004,-123.105664,St Lawrence Restaurant,155.0,4.4,French,$$$,16046203800.0,806.8189028,269 Powell Street,Yelp
Expo & Carrall,49.278004,-123.105664,Bodega On Main,223.0,3.9,"Spanish, Tapas/Small Plates, Tapas Bars",$$,16045658815.0,516.1738376,1014 Main Street,Yelp
Expo & Carrall,49.278004,-123.105664,Nuba in Gastown,763.0,4.1,"Mediterranean, Lebanese",$$$,16046881655.0,602.8329033,207 W Hastings Street,Yelp
