station_name,latitude,longitude,venue_id,venue_name,venue_category,venue_address,venue_distance,venue_latitude,venue_longitude
8th & Ontario,49.263837,-123.105173,4be73b80910020a16435d514,Jonathan Rogers Park,Park,110 7th Ave W,211,49.264274,-123.108018
8th & Ontario,49.263837,-123.105173,4aec909ff964a520ccc821e3,Milano Coffee,Coffee Shop,156 8th Ave W,256,49.263724,-123.108701
8th & Ontario,49.263837,-123.105173,537e3ec8498ec730b9966b97,The Juice Truck,Juice Bar,28 5th Ave W,279,49.266348,-123.105436
8th & Ontario,49.263837,-123.105173,5b7882e95455b2002c6abf1c,Pure Bread,Bakery,5 5th Ave E,313,49.266631,-123.104568
8th & Ontario,49.263837,-123.105173,4b732ae3f964a520749f2de3,Pulpfiction Books,Bookstore,2422 Main St,323,49.263494,-123.100651
8th & Ontario,49.263837,-123.105173,4aa6ad08f964a5209c4a20e3,Nirvana Restaurant,Indian Restaurant,2313 Main St,293,49.264411,-123.101216
8th & Ontario,49.263837,-123.105173,4ab2c5fbf964a520446c20e3,R & B Brewing Inc,Brewery,54B 4th Ave E,398,49.26727,-123.103568
1st & Chestnut,49.270721,-123.146175,550500d6498e843f63843a8a,AnnaLena,Restaurant,1809 1st Ave W,55,49.270791,-123.146937
1st & Chestnut,49.270721,-123.146175,4aa950f2f964a5200d5320e3,Siegel's Bagels,Bagel Shop,1883 Cornwall Ave,235,49.272737,-123.147184
1st & Chestnut,49.270721,-123.146175,554d16bf498e79a568da04de,Ramen Danbo,Alternative Medicine Clinic,1833 4th Ave W,268,49.26831,-123.146319
1st & Chestnut,49.270721,-123.146175,4c1fcb2db4e62d7f252fe093,Romer's Burger Bar,Burger Joint,1873 4th Ave W,294,49.268222,-123.147528
1st & Chestnut,49.270721,-123.146175,527febfe11d2a397c8945a9a,Rain or Shine Ice Cream,Ice Cream Parlor,1926 4th Ave W,364,49.267929,-123.1488
1st & Chestnut,49.270721,-123.146175,4f8214cde4b0c7b856b78366,Fable,Restaurant,1944 4th Ave W,374,49.267954,-123.149127
1st & Chestnut,49.270721,-123.146175,58c08103dad2637c812cb222,Prado Cafe,Café,1809 Fir St,400,49.269478,-123.140985
1st & Chestnut,49.270721,-123.146175,4aa967a7f964a5207e5320e3,Go Fish,Seafood Restaurant,1505 1 St Ave W,419,49.271466,-123.140506
1st & Chestnut,49.270721,-123.146175,4abff3e8f964a520329320e3,Indian Oven Restaurant Ltd,Indian Restaurant,2006 4th Ave W,448,49.267949,-123.150667
1st & Chestnut,49.270721,-123.146175,562acb8f498e3302d9584b08,Patagonia,Clothing Store,1994 4th Ave W,421,49.26782,-123.149926
7th & Arbutus,49.265605,-123.152566,4abff3e8f964a520329320e3,Indian Oven Restaurant Ltd,Indian Restaurant,2006 4th Ave W,294,49.267949,-123.150667
7th & Arbutus,49.265605,-123.152566,5b391fb5ea1e440039ec0f6a,Their There,Bakery,2042 4th Ave W,263,49.267851,-123.151388
7th & Arbutus,49.265605,-123.152566,4aa99125f964a520505420e3,Lululemon Athletica,Clothing Store,2123 4th Ave W,300,49.268288,-123.153372
7th & Arbutus,49.265605,-123.152566,562acb8f498e3302d9584b08,Patagonia,Clothing Store,1994 4th Ave W,311,49.26782,-123.149926
7th & Arbutus,49.265605,-123.152566,58c308f9cc5b6a39592ba6d0,TurF,Coffee Shop,2041 4th Ave W,307,49.268309,-123.151671
7th & Arbutus,49.265605,-123.152566,4fc7e405be772ef6457e7847,O5 Tea Co,Tea Room,2208 4th Ave W,347,49.268051,-123.155541
7th & Arbutus,49.265605,-123.152566,4f8214cde4b0c7b856b78366,Fable,Restaurant,1944 4th Ave W,361,49.267954,-123.149127
7th & Arbutus,49.265605,-123.152566,527febfe11d2a397c8945a9a,Rain or Shine Ice Cream,Ice Cream Parlor,1926 4th Ave W,375,49.267929,-123.1488
7th & Arbutus,49.265605,-123.152566,4aa99848f964a5206f5420e3,Las Margaritas,Mexican Restaurant,1999 4th Ave W,338,49.268201,-123.150121
7th & Arbutus,49.265605,-123.152566,4ab01a02f964a520e66520e3,Connaught Park,Park,2690 Larch St,451,49.26226,-123.156099
5th & Arbutus,49.267222,-123.153157,4aa99125f964a520505420e3,Lululemon Athletica,Clothing Store,2123 4th Ave W,117,49.268288,-123.153372
5th & Arbutus,49.267222,-123.153157,5b391fb5ea1e440039ec0f6a,Their There,Bakery,2042 4th Ave W,146,49.267851,-123.151388
5th & Arbutus,49.267222,-123.153157,4fc7e405be772ef6457e7847,O5 Tea Co,Tea Room,2208 4th Ave W,195,49.268051,-123.155541
5th & Arbutus,49.267222,-123.153157,4abff3e8f964a520329320e3,Indian Oven Restaurant Ltd,Indian Restaurant,2006 4th Ave W,197,49.267949,-123.150667
5th & Arbutus,49.267222,-123.153157,58c308f9cc5b6a39592ba6d0,TurF,Coffee Shop,2041 4th Ave W,161,49.268309,-123.151671
5th & Arbutus,49.267222,-123.153157,562acb8f498e3302d9584b08,Patagonia,Clothing Store,1994 4th Ave W,243,49.26782,-123.149926
5th & Arbutus,49.267222,-123.153157,4f8214cde4b0c7b856b78366,Fable,Restaurant,1944 4th Ave W,303,49.267954,-123.149127
5th & Arbutus,49.267222,-123.153157,4aa99848f964a5206f5420e3,Las Margaritas,Mexican Restaurant,1999 4th Ave W,245,49.268201,-123.150121
5th & Arbutus,49.267222,-123.153157,527febfe11d2a397c8945a9a,Rain or Shine Ice Cream,Ice Cream Parlor,1926 4th Ave W,325,49.267929,-123.1488
5th & Arbutus,49.267222,-123.153157,4af50b4af964a52022f821e3,Whole Foods,Retail,2285 4th Ave W,314,49.268478,-123.157038
10th & Oak,49.262255,-123.126217,52b17ab1498eeab2c01ede0e,Gyu-Kaku BBQ,BBQ Joint,950 Broadway W,110,49.263202,-123.125769
10th & Oak,49.262255,-123.126217,4b81b5cef964a52030b930e3,Salmon n' Bannock,Restaurant,1128 Broadway W,279,49.263305,-123.129752
10th & Oak,49.262255,-123.126217,4b342ac8f964a520b92525e3,Dynasty Seafood Restaurant 皇朝海鮮酒家,Chinese Restaurant,777 Broadway W,381,49.263675,-123.12143
10th & Oak,49.262255,-123.126217,4bc0fb7f2a89ef3b6a93f188,Choklit Park,Park,2400 Spruce St,404,49.265365,-123.129117
10th & Oak,49.262255,-123.126217,4aada430f964a5201f6120e3,Charleson Park,Park,999 Charleson St,522,49.266831,-123.124538
10th & Oak,49.262255,-123.126217,4c167a216470a59374e356d2,Wild Birds Unlimited Inc,Hobby Store,1302 Broadway W,575,49.263357,-123.133974
10th & Oak,49.262255,-123.126217,4f60fc8be4b0a9d090a1f850,Rogue Kitchen & Wetbar,Bar,602W Broadway W,628,49.263123,-123.117652
10th & Oak,49.262255,-123.126217,4aa98676f964a520105420e3,Elysian Coffee Broadway,Coffee Shop,590 Broadway W,657,49.263077,-123.117243
10th & Oak,49.262255,-123.126217,54c074fa498e4624306b462e,Corduroy Pie Co,Pizzeria,758 16th Ave W,697,49.256904,-123.121177
10th & Oak,49.262255,-123.126217,4c75baefdb52b1f7c5b979dc,Caffe Cittadella,Coffee Shop,2310 Ash St,724,49.26473,-123.116978
Arbutus & 16th,49.257654,-123.153212,56525326498e405c3af94d64,Loblaws Inc,Retail,3185 Arbutus St,34,49.257554,-123.153669
Arbutus & 16th,49.257654,-123.153212,3aa90da3943d4d99b7e44bfd,Long & McQuade,Music School,3151 Arbutus St,18,49.257719,-123.153439
Arbutus & 16th,49.257654,-123.153212,5836d670d32b4427a51d6d05,Rid-Of-It Vancouver Junk Removal,Professional Cleaning Service,2118 15th Ave W,50,49.258095,-123.153391
Arbutus & 16th,49.257654,-123.153212,fc594079a45ec3dc0f189846,M & M Food Market,Restaurant,3205 Arbutus St,74,49.257003,-123.153459
Arbutus & 16th,49.257654,-123.153212,4eb5b20df5b94bd85bf11418,Pete's Meat Inc,Butcher,2817 Arbutus St,348,49.260788,-123.153297
Arbutus & 16th,49.257654,-123.153212,4ac7e284f964a52053ba20e3,Tisol Pet Nutrition & Supply Stores,Pet Supplies Store,2738 Arbutus St,446,49.261663,-123.152804
Arbutus & 16th,49.257654,-123.153212,566bbd07498e6c102242c4b2,Tangram Creamery,Ice Cream Parlor,2729 Arbutus St,446,49.261673,-123.153292
Arbutus & 16th,49.257654,-123.153212,4ab01a02f964a520e66520e3,Connaught Park,Park,2690 Larch St,552,49.26226,-123.156099
Arbutus & 16th,49.257654,-123.153212,4bd753c80b779c741ae904a0,Napoletana Pizza,Pizzeria,2576 Arbutus St,599,49.263038,-123.15276
Arbutus & 16th,49.257654,-123.153212,59711b4f6fa81f7095c7fb66,Gyo Para Gyoza & Ramen Bar,Ramen Restaurant,2120 Broadway W,654,49.263542,-123.153452
Cypress & 14th,49.25919,-123.148268,4eb5b20df5b94bd85bf11418,Pete's Meat Inc,Butcher,2817 Arbutus St,405,49.260788,-123.153297
Cypress & 14th,49.25919,-123.148268,56525326498e405c3af94d64,Loblaws Inc,Retail,3185 Arbutus St,431,49.257554,-123.153669
Cypress & 14th,49.25919,-123.148268,4aadd858f964a5207c6120e3,Shoppers Drug Mart,Drugstore,1780 West Broadway,539,49.263532,-123.144937
Cypress & 14th,49.25919,-123.148268,4ab01a02f964a520e66520e3,Connaught Park,Park,2690 Larch St,662,49.26226,-123.156099
Cypress & 14th,49.25919,-123.148268,4c8af50675ba9c746e5b555c,Suika,Sushi Restaurant,1626W Broadway W,673,49.263522,-123.141773
Cypress & 14th,49.25919,-123.148268,4ab3cbe1f964a520856e20e3,Williams-Sonoma,Furniture and Home Store,2903 Granville St,679,49.259655,-123.138928
Cypress & 14th,49.25919,-123.148268,52a2824611d291de6b8ad536,Stable House Bistro,Restaurant,1520 13th Ave W,661,49.259717,-123.139177
Cypress & 14th,49.25919,-123.148268,5ba59a6bfebf31002cb54fa0,Small Victory,Bakery,3070 Granville St,710,49.258291,-123.138568
Cypress & 14th,49.25919,-123.148268,50355fb8f1361d2e0135de0b,Heirloom Vegetarian,Vegan and Vegetarian Restaurant,1509 12th Ave W,687,49.260999,-123.139205
Cypress & 14th,49.25919,-123.148268,5836d670d32b4427a51d6d05,Rid-Of-It Vancouver Junk Removal,Professional Cleaning Service,2118 15th Ave W,390,49.258095,-123.153391
Cypress & 16th,49.25741,-123.148531,56525326498e405c3af94d64,Loblaws Inc,Retail,3185 Arbutus St,372,49.257554,-123.153669
Cypress & 16th,49.25741,-123.148531,4eb5b20df5b94bd85bf11418,Pete's Meat Inc,Butcher,2817 Arbutus St,510,49.260788,-123.153297
Cypress & 16th,49.25741,-123.148531,4ac7e284f964a52053ba20e3,Tisol Pet Nutrition & Supply Stores,Pet Supplies Store,2738 Arbutus St,565,49.261663,-123.152804
Cypress & 16th,49.25741,-123.148531,566bbd07498e6c102242c4b2,Tangram Creamery,Ice Cream Parlor,2729 Arbutus St,586,49.261673,-123.153292
Cypress & 16th,49.25741,-123.148531,3aa90da3943d4d99b7e44bfd,Long & McQuade,Music School,3151 Arbutus St,357,49.257719,-123.153439
Cypress & 16th,49.25741,-123.148531,5ba59a6bfebf31002cb54fa0,Small Victory,Bakery,3070 Granville St,729,49.258291,-123.138568
Cypress & 16th,49.25741,-123.148531,5836d670d32b4427a51d6d05,Rid-Of-It Vancouver Junk Removal,Professional Cleaning Service,2118 15th Ave W,360,49.258095,-123.153391
Cypress & 16th,49.25741,-123.148531,fc594079a45ec3dc0f189846,M & M Food Market,Restaurant,3205 Arbutus St,360,49.257003,-123.153459
Cypress & 16th,49.25741,-123.148531,4ab3cbe1f964a520856e20e3,Williams-Sonoma,Furniture and Home Store,2903 Granville St,739,49.259655,-123.138928
Cypress & 16th,49.25741,-123.148531,52a2824611d291de6b8ad536,Stable House Bistro,Restaurant,1520 13th Ave W,725,49.259717,-123.139177
Georgia & Thurlow,49.285953,-123.124066,59b17359cf72a06947102770,49th Parallel Café & Lucky's Doughnuts - THURLOW,Dining and Drinking,689 Thurlow St,82,49.286052,-123.122935
Georgia & Thurlow,49.285953,-123.124066,4ab59f7cf964a520a97520e3,Joe Fortes Seafood & Chop House,Seafood Restaurant,777 Thurlow St,106,49.284956,-123.124545
Georgia & Thurlow,49.285953,-123.124066,5a221e0fb23dfa2af3d74bef,Muji 無印良品,Miscellaneous Store,1125 Robson St,111,49.285368,-123.12531
Georgia & Thurlow,49.285953,-123.124066,4e42e0037d8b2eefb3b06d20,Thierry,Dessert Shop,1059 Alberni St,166,49.284766,-123.122662
Georgia & Thurlow,49.285953,-123.124066,4aa7e387f964a520db4d20e3,Coast Restaurant,Seafood Restaurant,1054 Alberni St,152,49.284719,-123.123145
Georgia & Thurlow,49.285953,-123.124066,5bce08ce724750002c469650,Indigo - Robson,Bookstore,1033 Robson St,217,49.28403,-123.123492
Georgia & Thurlow,49.285953,-123.124066,510b1603e4b0607cda141579,Breka Bakery & Cafe,Bakery,812 Bute St,222,49.285765,-123.127128
Georgia & Thurlow,49.285953,-123.124066,4aa805ccf964a520cd4e20e3,Guu,Diner,838 Thurlow St,225,49.284107,-123.125364
Georgia & Thurlow,49.285953,-123.124066,4adbc696f964a5208f2a21e3,Rocky Mountain Chocolate Factory,Candy Store,1017 Robson St,263,49.283664,-123.123136
Georgia & Thurlow,49.285953,-123.124066,4aaaf960f964a520575820e3,Konbiniya,Sushi Restaurant,1238 Robson St,275,49.286326,-123.127825
Thurlow & Pendrell,49.280881,-123.130672,4ab8356ff964a5208f7c20e3,Thai Basil Restaurant,Thai Restaurant,1215 Thurlow St,81,49.280355,-123.131452
Thurlow & Pendrell,49.280881,-123.130672,4c4a3fe2c8b6b71364090efb,Cobs Bread,Bakery,1160 Davie St,151,49.281117,-123.132734
Thurlow & Pendrell,49.280881,-123.130672,4fff3622e4b046ea2824d0bd,Gurkha Himalayan Kitchen,Himalayan Restaurant,1141 Davie St,105,49.281122,-123.132086
Thurlow & Pendrell,49.280881,-123.130672,4aa8555cf964a520e75020e3,1181 Lounge,Night Club,1181 Davie St,180,49.281647,-123.132861
Thurlow & Pendrell,49.280881,-123.130672,4ab2b6e4f964a520fb6b20e3,West End Farmers Market,Farmers Market,1100 Comox St,188,49.282579,-123.130588
Thurlow & Pendrell,49.280881,-123.130672,4b1b3a7af964a520dff923e3,La Belle Patate,Restaurant,1215 Davie St,248,49.282095,-123.133548
Thurlow & Pendrell,49.280881,-123.130672,4b82e001f964a5205aea30e3,Nelson Park,Park,1030 Bute St,224,49.282743,-123.129466
Thurlow & Pendrell,49.280881,-123.130672,4aa8712bf964a520505120e3,Score on Davie,Arts and Entertainment,1262 Davie St,320,49.282285,-123.134538
Thurlow & Pendrell,49.280881,-123.130672,52f3fa78498e7fdade825f16,Breka Bakery & Cafe,Bakery,855 Davie St,340,49.278414,-123.12788
Thurlow & Pendrell,49.280881,-123.130672,4ab988d5f964a520cb7f20e3,Sushi Osaka,Sushi Restaurant,1361 Burrard St,371,49.277632,-123.131868
Heather & 16th,49.256845,-123.120071,54c074fa498e4624306b462e,Corduroy Pie Co,Pizzeria,758 16th Ave W,80,49.256904,-123.121177
Heather & 16th,49.256845,-123.120071,5674aec9498e6800815c3598,Vij's,Indian Restaurant,3106 Cambie St,387,49.257484,-123.11482
Heather & 16th,49.256845,-123.120071,5cf2f1820e3239002b2c5bd2,Paragon Tea Room,Tea Room,3361 Cambie St,370,49.255425,-123.115455
Heather & 16th,49.256845,-123.120071,503a5effe4b0c6f193940f26,Lemonade Gluten Free Bakery,Bakery,3385 Cambie St,386,49.255142,-123.115431
Heather & 16th,49.256845,-123.120071,551f1b46498e86217dc958e6,Rain or Shine,Ice Cream Parlor,3382 Cambie St,427,49.255054,-123.114856
Heather & 16th,49.256845,-123.120071,4ae22951f964a520568b21e3,Shoppers Drug Mart,Drugstore,3277 Cambie St,344,49.256403,-123.115376
Heather & 16th,49.256845,-123.120071,52ae4f3c11d227ba4f4b055a,Indian Roti Kitchen,Indian Restaurant,2961 Cambie St,421,49.258983,-123.115272
Heather & 16th,49.256845,-123.120071,57e6d0a2498e8d223bc2af56,Passion8 Dessert Cafe,Café,3010 Cambie St,417,49.25837,-123.114814
Heather & 16th,49.256845,-123.120071,5e6d35c49ce20d0008744a09,Potluck Hawker Eatery,Malay Restaurant,3424 Cambie St,456,49.254508,-123.114891
Heather & 16th,49.256845,-123.120071,4dcc3412fa76873d1c7a08d1,Body Energy Club,Dining and Drinking,555 12th Ave W,509,49.26078,-123.116479
14th & Ontario,49.25849,-123.104799,4b2aa15ef964a520a0ac24e3,Tisol,Pet Supplies Store,2949 Main St,220,49.258788,-123.101792
14th & Ontario,49.25849,-123.104799,4e700331d1649bf26fdfe4eb,Mt. Pleasant Park,Park,32 16th Ave W,231,49.256478,-123.105651
14th & Ontario,49.25849,-123.104799,4aa89591f964a5209e5120e3,Brewery Creek Cold Beer & Wine Store,Liquor Store,3045 Main St,248,49.257934,-123.101476
14th & Ontario,49.25849,-123.104799,4aa7e160f964a520d14d20e3,Toshi Sushi,Sushi Restaurant,181E 16th Ave E,291,49.256698,-123.101858
14th & Ontario,49.25849,-123.104799,4fb6cb56e4b04335c6dfbe0a,49th Parallel Coffee Roast,Coffee Shop,2902 Main St,295,49.259164,-123.100851
14th & Ontario,49.25849,-123.104799,5c6f3cc2c03635002c74c211,Sing Sing Beer Bar,Beer Bar,2718 Main St,375,49.260652,-123.100815
14th & Ontario,49.25849,-123.104799,57096a03cd10b7535b1d59a5,Anh and Chi,Bar,3388 Main St,478,49.255019,-123.100904
14th & Ontario,49.25849,-123.104799,5a31538260d11b06bc47c475,Modus Coffee,Café,112 W Broadway,549,49.263182,-123.107195
14th & Ontario,49.25849,-123.104799,51b201d27dd249ae714ba728,33 Acres Brewing Co,Bar,15 8th Ave W,599,49.263877,-123.105307
14th & Ontario,49.25849,-123.104799,508eda05e4b0e43936144601,The Mighty Oak,Café,198 18th Ave W,555,49.254563,-123.109543
14th & Main,49.258425,-123.100792,4aa89591f964a5209e5120e3,Brewery Creek Cold Beer & Wine Store,Liquor Store,3045 Main St,73,49.257934,-123.101476
14th & Main,49.258425,-123.100792,4fb6cb56e4b04335c6dfbe0a,49th Parallel Coffee Roast,Coffee Shop,2902 Main St,82,49.259164,-123.100851
14th & Main,49.258425,-123.100792,4b2aa15ef964a520a0ac24e3,Tisol,Pet Supplies Store,2949 Main St,83,49.258788,-123.101792
14th & Main,49.258425,-123.100792,4aa7e160f964a520d14d20e3,Toshi Sushi,Sushi Restaurant,181E 16th Ave E,206,49.256698,-123.101858
14th & Main,49.258425,-123.100792,5c6f3cc2c03635002c74c211,Sing Sing Beer Bar,Beer Bar,2718 Main St,247,49.260652,-123.100815
14th & Main,49.258425,-123.100792,57096a03cd10b7535b1d59a5,Anh and Chi,Bar,3388 Main St,378,49.255019,-123.100904
14th & Main,49.258425,-123.100792,4aa83992f964a520345020e3,Biltmore Cabaret,Music Venue,2755 Prince Edward St,378,49.260352,-123.096491
14th & Main,49.258425,-123.100792,4e700331d1649bf26fdfe4eb,Mt. Pleasant Park,Park,32 16th Ave W,413,49.256478,-123.105651
14th & Main,49.258425,-123.100792,4b4a7aa7f964a520d68826e3,Welk's Mart,Department Store,3511 Main St,544,49.253536,-123.101183
14th & Main,49.258425,-123.100792,4b732ae3f964a520749f2de3,Pulpfiction Books,Bookstore,2422 Main St,569,49.263494,-123.100651
David Lam Park,49.270905,-123.126006,4bf84e3a5efe2d7f3a8c6a34,Seawall Yaletown,Waterfront,Pacific Blvd,159,49.271372,-123.128089
David Lam Park,49.270905,-123.126006,4b572f20f964a520f92928e3,David Lam Park,Park,1300 Pacific Blvd,198,49.27233,-123.124359
David Lam Park,49.270905,-123.126006,4aa99f79f964a5208e5420e3,George Wainborn Park,Playground,450 Beach Cres,293,49.272361,-123.12939
David Lam Park,49.270905,-123.126006,5b9032b4345cbe00398a8d6a,Matchstick Coffee Roasters,Café,1328 Richards St,389,49.274404,-123.126239
David Lam Park,49.270905,-123.126006,4aada430f964a5201f6120e3,Charleson Park,Park,999 Charleson St,465,49.266831,-123.124538
David Lam Park,49.270905,-123.126006,5cd9e07fd176e9003299b498,OEB Breakfast Co,Dining and Drinking,1137 Marinaside Cres,550,49.273374,-123.119419
David Lam Park,49.270905,-123.126006,4e2901b5b61c41a2f8a38ab3,The Flying Pig Yaletown,Restaurant,1168 Hamilton St,556,49.275181,-123.122007
David Lam Park,49.270905,-123.126006,4aa94599f964a520cc5220e3,Cactus Club Cafe Yaletown,American Restaurant,357 Davie St,521,49.275084,-123.122728
David Lam Park,49.270905,-123.126006,5751fda3498e4f21436b3b09,Mister,Ice Cream Parlor,1141 Mainland St,569,49.275114,-123.121514
David Lam Park,49.270905,-123.126006,559ff1da498e818b3ace65a4,Ancora Waterfront Dining and Patio,Mediterranean Restaurant,1600 Howe St,569,49.27371,-123.132588
Beach & Seymour,49.273568,-123.129935,4aa99f79f964a5208e5420e3,George Wainborn Park,Playground,450 Beach Cres,139,49.272361,-123.12939
Beach & Seymour,49.273568,-123.129935,559ff1da498e818b3ace65a4,Ancora Waterfront Dining and Patio,Mediterranean Restaurant,1600 Howe St,192,49.27371,-123.132588
Beach & Seymour,49.273568,-123.129935,4c5385244623be9aa29e36f1,False Creek Seawall,Hiking Trail,1689 Johnston St,278,49.272732,-123.133558
Beach & Seymour,49.273568,-123.129935,4bf84e3a5efe2d7f3a8c6a34,Seawall Yaletown,Waterfront,Pacific Blvd,278,49.271372,-123.128089
Beach & Seymour,49.273568,-123.129935,5b9032b4345cbe00398a8d6a,Matchstick Coffee Roasters,Café,1328 Richards St,283,49.274404,-123.126239
Beach & Seymour,49.273568,-123.129935,4aa83c06f964a5204d5020e3,The Sandbar Seafood Restaurant,Lounge,1535 Johnston St,343,49.27216,-123.134158
Beach & Seymour,49.273568,-123.129935,4aa7f646f964a5203d4e20e3,Granville Island Public Market,Farmers Market,1689 Johnston St,405,49.27209,-123.135
Beach & Seymour,49.273568,-123.129935,4b572f20f964a520f92928e3,David Lam Park,Park,1300 Pacific Blvd,427,49.27233,-123.124359
Beach & Seymour,49.273568,-123.129935,52100563498edca0c55931b1,A Bread Affair,Bakery,1680 Johnston St,448,49.27248,-123.135889
Beach & Seymour,49.273568,-123.129935,4b75f892f964a52029332ee3,Lee's Donuts of Granville Island,Donut Shop,1689 Johnston St,422,49.272624,-123.135577
Richards & Helmcken,49.277141,-123.122589,57e351fe498ea398546051b6,Nero Belgian Waffle Bar,Dessert Shop,1002 Seymour St,134,49.278311,-123.122111
Richards & Helmcken,49.277141,-123.122589,4aa942d5f964a520ba5220e3,Blue Water Cafe + Raw Bar,Seafood Restaurant,1095 Hamilton St,155,49.276123,-123.121114
Richards & Helmcken,49.277141,-123.122589,4aaafa29f964a5205a5820e3,Vancity Theatre,Movie Theater,1181 Seymour St,163,49.27705,-123.124843
Richards & Helmcken,49.277141,-123.122589,4da94ba44b22f071ea9b959d,The Mexican,Mexican Restaurant,1049 Granville St,207,49.278821,-123.12394
Richards & Helmcken,49.277141,-123.122589,5858c69676b8b2540875ab7e,The Pawn Shop,Taco Restaurant,1117 Granville St,204,49.27809,-123.125013
